customer_id,customer_name,email,country,city,signup_date,customer_segment
390,Customer 390,customer390@email.com,UK,Birmingham,2022-03-03,SMB
391,Customer 391,customer391@email.com,UK,Leeds,2021-05-02,Corporate
392,Customer 392,customer392@email.com,France,Birmingham,2021-05-29,SMB
393,Customer 393,customer393@email.com,Australia,Glasgow,2023-05-02,SMB
394,Customer 394,customer394@email.com,Canada,Leeds,2022-12-06,Consumer
395,Customer 395,customer395@email.com,USA,Leeds,2021-04-21,Corporate
396,Customer 396,customer396@email.com,USA,Birmingham,2024-05-29,Consumer
397,Customer 397,customer397@email.com,France,Glasgow,2021-03-05,Consumer
398,Customer 398,customer398@email.com,USA,London,2022-09-30,Corporate
399,Customer 399,customer399@email.com,UK,Birmingham,2024-10-09,Consumer
400,Customer 400,customer400@email.com,Canada,London,2025-02-06,SMB
401,Customer 401,customer401@email.com,Germany,Birmingham,2023-06-28,Consumer
402,Customer 402,customer402@email.com,USA,London,2021-01-13,Consumer
403,Customer 403,customer403@email.com,UK,Birmingham,2023-07-23,SMB
404,Customer 404,customer404@email.com,Germany,Leeds,2024-03-22,Consumer
405,Customer 405,customer405@email.com,Canada,Manchester,2021-08-27,SMB
406,Customer 406,customer406@email.com,Germany,Leeds,2024-04-28,Corporate
407,Customer 407,customer407@email.com,UK,London,2022-10-25,Consumer
408,Customer 408,customer408@email.com,Australia,Glasgow,2024-01-15,Corporate
409,Customer 409,customer409@email.com,Australia,Leeds,2023-11-11,Consumer
410,Customer 410,customer410@email.com,Germany,Manchester,2022-11-25,SMB
411,Customer 411,customer411@email.com,France,London,2024-09-04,Consumer
412,Customer 412,customer412@email.com,Germany,Leeds,2024-03-27,Corporate
413,Customer 413,customer413@email.com,USA,Birmingham,2023-08-29,SMB
414,Customer 414,customer414@email.com,USA,Glasgow,2023-08-22,SMB
415,Customer 415,customer415@email.com,Australia,London,2021-03-17,Corporate
416,Customer 416,customer416@email.com,France,Leeds,2021-11-25,Corporate
417,Customer 417,customer417@email.com,UK,London,2024-12-10,Consumer
418,Customer 418,customer418@email.com,USA,Birmingham,2024-05-11,Consumer
419,Customer 419,customer419@email.com,Australia,Manchester,2024-06-06,SMB
420,Customer 420,customer420@email.com,Canada,Leeds,2021-06-01,Corporate
421,Customer 421,customer421@email.com,Australia,London,2021-03-13,Corporate
422,Customer 422,customer422@email.com,USA,London,2021-08-13,Consumer
423,Customer 423,customer423@email.com,USA,London,2022-04-18,Consumer
424,Customer 424,customer424@email.com,Australia,Manchester,2021-12-26,SMB
425,Customer 425,customer425@email.com,UK,London,2022-06-24,Corporate
426,Customer 426,customer426@email.com,Germany,Glasgow,2023-03-22,Corporate
427,Customer 427,customer427@email.com,USA,Glasgow,2022-09-01,Corporate
428,Customer 428,customer428@email.com,Australia,London,2023-12-06,Corporate
429,Customer 429,customer429@email.com,Australia,Glasgow,2021-01-01,Consumer
430,Customer 430,customer430@email.com,France,Leeds,2022-11-09,Consumer
431,Customer 431,customer431@email.com,Germany,Glasgow,2024-06-22,Consumer
432,Customer 432,customer432@email.com,Canada,London,2024-05-27,SMB
433,Customer 433,customer433@email.com,UK,Birmingham,2021-10-18,Corporate
434,Customer 434,customer434@email.com,Canada,Leeds,2025-01-21,Consumer
435,Customer 435,customer435@email.com,Germany,Manchester,2021-07-23,Corporate
436,Customer 436,customer436@email.com,Germany,London,2024-05-10,Consumer
437,Customer 437,customer437@email.com,Germany,Manchester,2022-07-20,SMB
438,Customer 438,customer438@email.com,Canada,Birmingham,2022-04-27,Consumer
439,Customer 439,customer439@email.com,Germany,Manchester,2022-05-26,SMB
440,Customer 440,customer440@email.com,Australia,London,2023-07-13,Corporate
441,Customer 441,customer441@email.com,Canada,London,2021-10-05,Consumer
442,Customer 442,customer442@email.com,Germany,Birmingham,2023-10-02,Consumer
443,Customer 443,customer443@email.com,Australia,London,2021-01-16,Consumer
444,Customer 444,customer444@email.com,France,Birmingham,2021-12-22,Corporate
445,Customer 445,customer445@email.com,Germany,Birmingham,2021-12-22,SMB
446,Customer 446,customer446@email.com,Canada,London,2023-04-10,SMB
447,Customer 447,customer447@email.com,USA,Glasgow,2022-08-22,Consumer
448,Customer 448,customer448@email.com,Germany,Birmingham,2024-01-07,Corporate
449,Customer 449,customer449@email.com,USA,London,2023-07-17,SMB
450,Customer 450,customer450@email.com,Australia,Glasgow,2023-12-27,SMB
451,Customer 451,customer451@email.com,France,Birmingham,2023-05-09,SMB
452,Customer 452,customer452@email.com,UK,Glasgow,2021-08-02,SMB
453,Customer 453,customer453@email.com,France,Leeds,2022-03-25,SMB
454,Customer 454,customer454@email.com,Germany,Leeds,2023-08-23,Consumer
455,Customer 455,customer455@email.com,USA,Glasgow,2024-12-27,Consumer
456,Customer 456,customer456@email.com,USA,Birmingham,2024-02-13,Consumer
457,Customer 457,customer457@email.com,Canada,London,2023-02-26,SMB
458,Customer 458,customer458@email.com,USA,Manchester,2024-12-14,SMB
459,Customer 459,customer459@email.com,Canada,London,2022-05-14,SMB
460,Customer 460,customer460@email.com,Australia,Manchester,2022-12-11,Consumer
461,Customer 461,customer461@email.com,UK,Manchester,2022-01-15,SMB
462,Customer 462,customer462@email.com,Germany,Birmingham,2024-03-12,Consumer
463,Customer 463,customer463@email.com,Canada,Glasgow,2023-01-10,SMB
464,Customer 464,customer464@email.com,UK,London,2022-09-24,Consumer
465,Customer 465,customer465@email.com,USA,Glasgow,2023-11-14,Corporate
466,Customer 466,customer466@email.com,USA,Leeds,2022-06-23,SMB
467,Customer 467,customer467@email.com,UK,Birmingham,2023-08-03,SMB
468,Customer 468,customer468@email.com,USA,Birmingham,2024-01-04,Consumer
469,Customer 469,customer469@email.com,Australia,Leeds,2023-01-23,SMB
470,Customer 470,customer470@email.com,Australia,London,2022-06-19,Consumer
471,Customer 471,customer471@email.com,UK,Leeds,2022-11-04,Consumer
472,Customer 472,customer472@email.com,Canada,London,2023-12-01,Corporate
473,Customer 473,customer473@email.com,Canada,Manchester,2022-07-22,Corporate
474,Customer 474,customer474@email.com,UK,Birmingham,2024-12-07,SMB
475,Customer 475,customer475@email.com,Canada,London,2022-02-19,SMB
476,Customer 476,customer476@email.com,Canada,Glasgow,2022-03-25,Consumer
477,Customer 477,customer477@email.com,Australia,Glasgow,2022-09-02,Consumer
478,Customer 478,customer478@email.com,Canada,Birmingham,2022-10-20,Consumer
479,Customer 479,customer479@email.com,France,Leeds,2022-03-12,Consumer
480,Customer 480,customer480@email.com,Germany,Leeds,2022-12-06,SMB
481,Customer 481,customer481@email.com,USA,London,2021-08-27,Corporate
482,Customer 482,customer482@email.com,France,Leeds,2023-12-02,SMB
483,Customer 483,customer483@email.com,Canada,Birmingham,2023-01-04,SMB
484,Customer 484,customer484@email.com,Australia,London,2023-03-11,SMB
485,Customer 485,customer485@email.com,UK,Manchester,2021-01-10,Corporate
486,Customer 486,customer486@email.com,Canada,Leeds,2023-01-17,SMB
487,Customer 487,customer487@email.com,Australia,Leeds,2024-07-12,Corporate
488,Customer 488,customer488@email.com,Germany,London,2025-01-08,Consumer
489,Customer 489,customer489@email.com,Canada,Glasgow,2021-05-19,SMB
490,Customer 490,customer490@email.com,UK,Leeds,2023-01-01,Consumer
491,Customer 491,customer491@email.com,Australia,Birmingham,2021-07-15,Consumer
492,Customer 492,customer492@email.com,Australia,Leeds,2024-01-03,Consumer
493,Customer 493,customer493@email.com,Australia,Manchester,2024-06-02,SMB
494,Customer 494,customer494@email.com,Germany,Leeds,2024-01-31,Consumer
495,Customer 495,customer495@email.com,Canada,Glasgow,2021-09-21,SMB
496,Customer 496,customer496@email.com,Germany,Leeds,2023-08-03,Consumer
497,Customer 497,customer497@email.com,USA,London,2023-07-09,SMB
498,Customer 498,customer498@email.com,USA,Leeds,2021-06-10,SMB
499,Customer 499,customer499@email.com,Canada,Glasgow,2024-06-10,SMB
500,Customer 500,customer500@email.com,Germany,London,2022-05-06,Consumer
501,Customer 501,customer501@email.com,UK,Birmingham,2023-02-09,SMB
502,Customer 502,customer502@email.com,Australia,London,2021-11-07,Consumer
503,Customer 503,customer503@email.com,Australia,Manchester,2021-08-15,Corporate
504,Customer 504,customer504@email.com,Canada,London,2021-09-30,Consumer
505,Customer 505,customer505@email.com,USA,Birmingham,2023-07-27,Consumer
506,Customer 506,customer506@email.com,USA,Leeds,2021-11-13,SMB
507,Customer 507,customer507@email.com,Australia,London,2024-01-15,Consumer
508,Customer 508,customer508@email.com,Canada,London,2021-10-18,Corporate
509,Customer 509,customer509@email.com,Germany,London,2025-02-01,SMB
510,Customer 510,customer510@email.com,USA,London,2022-12-30,Consumer
511,Customer 511,customer511@email.com,Germany,Birmingham,2024-11-28,Consumer
512,Customer 512,customer512@email.com,USA,Glasgow,2024-12-21,SMB
513,Customer 513,customer513@email.com,USA,Glasgow,2022-01-10,SMB
514,Customer 514,customer514@email.com,France,London,2022-07-21,Consumer
515,Customer 515,customer515@email.com,USA,Birmingham,2023-05-18,Consumer
516,Customer 516,customer516@email.com,UK,Birmingham,2023-01-25,SMB
517,Customer 517,customer517@email.com,Canada,London,2021-09-09,SMB
518,Customer 518,customer518@email.com,Canada,Manchester,2021-11-03,Corporate
519,Customer 519,customer519@email.com,Germany,London,2024-12-24,Corporate
520,Customer 520,customer520@email.com,USA,Manchester,2022-11-06,Corporate
521,Customer 521,customer521@email.com,UK,London,2023-05-18,SMB
522,Customer 522,customer522@email.com,Germany,Manchester,2021-09-21,SMB
523,Customer 523,customer523@email.com,France,Manchester,2021-03-09,SMB
524,Customer 524,customer524@email.com,Germany,London,2024-02-05,Consumer
525,Customer 525,customer525@email.com,Germany,Manchester,2024-11-24,SMB
526,Customer 526,customer526@email.com,USA,Leeds,2024-05-07,Consumer
527,Customer 527,customer527@email.com,France,Glasgow,2024-04-30,SMB
528,Customer 528,customer528@email.com,Germany,Birmingham,2022-05-29,SMB
529,Customer 529,customer529@email.com,UK,Manchester,2023-02-08,Consumer
530,Customer 530,customer530@email.com,UK,Manchester,2022-03-18,SMB
531,Customer 531,customer531@email.com,Canada,Birmingham,2021-01-01,SMB
532,Customer 532,customer532@email.com,France,Manchester,2021-12-24,SMB
533,Customer 533,customer533@email.com,France,Birmingham,2024-02-13,Corporate
534,Customer 534,customer534@email.com,Canada,London,2023-06-22,SMB
535,Customer 535,customer535@email.com,Germany,Leeds,2024-05-05,Consumer
536,Customer 536,customer536@email.com,France,Leeds,2021-10-01,Consumer
537,Customer 537,customer537@email.com,UK,Glasgow,2023-05-06,Consumer
538,Customer 538,customer538@email.com,UK,Manchester,2023-10-15,SMB
539,Customer 539,customer539@email.com,USA,Glasgow,2024-03-29,Consumer
540,Customer 540,customer540@email.com,France,London,2021-06-22,Corporate
541,Customer 541,customer541@email.com,Germany,Leeds,2025-01-21,Consumer
542,Customer 542,customer542@email.com,Canada,London,2022-08-08,SMB
543,Customer 543,customer543@email.com,Canada,London,2024-12-27,Corporate
544,Customer 544,customer544@email.com,Germany,Manchester,2023-07-18,Consumer
545,Customer 545,customer545@email.com,Australia,London,2022-04-26,Corporate
546,Customer 546,customer546@email.com,USA,Leeds,2022-03-31,Consumer
547,Customer 547,customer547@email.com,Canada,Glasgow,2021-07-15,SMB
548,Customer 548,customer548@email.com,France,Leeds,2023-03-07,Corporate
549,Customer 549,customer549@email.com,USA,Manchester,2022-08-22,Consumer
550,Customer 550,customer550@email.com,France,Leeds,2024-08-25,Consumer
551,Customer 551,customer551@email.com,UK,Birmingham,2022-07-10,Corporate
552,Customer 552,customer552@email.com,USA,Glasgow,2023-04-28,Corporate
553,Customer 553,customer553@email.com,Canada,Birmingham,2022-03-15,Corporate
554,Customer 554,customer554@email.com,USA,Birmingham,2022-10-12,Corporate
555,Customer 555,customer555@email.com,USA,Manchester,2021-12-25,Consumer
556,Customer 556,customer556@email.com,USA,London,2023-11-26,Consumer
557,Customer 557,customer557@email.com,Australia,Birmingham,2023-11-24,Consumer
558,Customer 558,customer558@email.com,USA,Leeds,2024-01-17,SMB
559,Customer 559,customer559@email.com,France,London,2022-10-20,Corporate
560,Customer 560,customer560@email.com,UK,Leeds,2021-01-16,Consumer
561,Customer 561,customer561@email.com,Germany,Leeds,2023-01-15,Corporate
562,Customer 562,customer562@email.com,USA,London,2022-02-25,Corporate
563,Customer 563,customer563@email.com,Canada,London,2022-07-07,Consumer
564,Customer 564,customer564@email.com,USA,Leeds,2023-02-06,Corporate
565,Customer 565,customer565@email.com,Canada,Manchester,2023-03-04,Corporate
566,Customer 566,customer566@email.com,France,Glasgow,2024-02-24,Corporate
567,Customer 567,customer567@email.com,Canada,Glasgow,2023-10-29,Corporate
568,Customer 568,customer568@email.com,Germany,Manchester,2025-02-04,Corporate
569,Customer 569,customer569@email.com,UK,London,2025-01-31,Consumer
570,Customer 570,customer570@email.com,Canada,Leeds,2023-05-30,Consumer
571,Customer 571,customer571@email.com,Canada,Glasgow,2023-05-02,Corporate
572,Customer 572,customer572@email.com,UK,Leeds,2022-05-25,Corporate
573,Customer 573,customer573@email.com,Germany,Manchester,2024-11-26,Corporate
574,Customer 574,customer574@email.com,USA,Leeds,2024-04-14,SMB
575,Customer 575,customer575@email.com,Canada,Manchester,2023-08-24,Corporate
576,Customer 576,customer576@email.com,UK,London,2023-07-03,SMB
577,Customer 577,customer577@email.com,France,Manchester,2024-10-22,SMB
578,Customer 578,customer578@email.com,UK,Manchester,2021-01-18,SMB
579,Customer 579,customer579@email.com,France,Glasgow,2021-02-25,Consumer
580,Customer 580,customer580@email.com,Germany,Leeds,2023-07-08,SMB
581,Customer 581,customer581@email.com,USA,Glasgow,2023-11-25,Corporate
582,Customer 582,customer582@email.com,UK,Birmingham,2023-06-21,Corporate
583,Customer 583,customer583@email.com,Australia,Manchester,2022-09-22,Consumer
584,Customer 584,customer584@email.com,Canada,Birmingham,2023-03-05,Consumer
585,Customer 585,customer585@email.com,Germany,Glasgow,2021-12-13,Corporate
586,Customer 586,customer586@email.com,UK,Leeds,2023-11-22,Consumer
587,Customer 587,customer587@email.com,Canada,Glasgow,2023-06-27,Consumer
588,Customer 588,customer588@email.com,UK,Leeds,2023-10-21,SMB
589,Customer 589,customer589@email.com,France,Leeds,2024-03-02,SMB
590,Customer 590,customer590@email.com,UK,London,2022-07-30,Consumer
591,Customer 591,customer591@email.com,Australia,Manchester,2021-07-18,Corporate
592,Customer 592,customer592@email.com,UK,Glasgow,2024-07-03,SMB
593,Customer 593,customer593@email.com,UK,Leeds,2024-09-27,Corporate
594,Customer 594,customer594@email.com,Australia,Glasgow,2024-06-08,Consumer
595,Customer 595,customer595@email.com,Germany,Glasgow,2021-10-28,Corporate
596,Customer 596,customer596@email.com,UK,Leeds,2023-10-14,Corporate
597,Customer 597,customer597@email.com,Australia,Birmingham,2021-01-26,Corporate
598,Customer 598,customer598@email.com,Canada,Manchester,2025-02-06,Corporate
599,Customer 599,customer599@email.com,France,Manchester,2024-11-11,Consumer
600,Customer 600,customer600@email.com,France,London,2024-08-01,Consumer
601,Customer 601,customer601@email.com,UK,London,2022-03-26,SMB
602,Customer 602,customer602@email.com,Germany,London,2021-11-16,SMB
603,Customer 603,customer603@email.com,Germany,Manchester,2021-06-05,SMB
604,Customer 604,customer604@email.com,Canada,Birmingham,2022-04-16,SMB
605,Customer 605,customer605@email.com,UK,Manchester,2022-02-24,Corporate
606,Customer 606,customer606@email.com,France,Manchester,2024-02-11,SMB
607,Customer 607,customer607@email.com,Germany,Manchester,2022-10-13,SMB
608,Customer 608,customer608@email.com,UK,Manchester,2024-12-16,Corporate
609,Customer 609,customer609@email.com,Germany,Birmingham,2023-06-05,Consumer
610,Customer 610,customer610@email.com,Australia,London,2023-07-19,SMB
611,Customer 611,customer611@email.com,Germany,Glasgow,2023-04-15,Consumer
612,Customer 612,customer612@email.com,France,London,2023-05-26,SMB
613,Customer 613,customer613@email.com,USA,London,2023-07-31,Consumer
614,Customer 614,customer614@email.com,Canada,Glasgow,2023-09-21,SMB
615,Customer 615,customer615@email.com,Canada,Manchester,2024-08-01,Consumer
616,Customer 616,customer616@email.com,France,Birmingham,2022-07-26,Consumer
617,Customer 617,customer617@email.com,Germany,Birmingham,2021-02-23,SMB
618,Customer 618,customer618@email.com,UK,London,2022-08-28,Consumer
619,Customer 619,customer619@email.com,Germany,Glasgow,2021-11-21,SMB
620,Customer 620,customer620@email.com,France,Leeds,2023-08-28,SMB
621,Customer 621,customer621@email.com,Canada,Manchester,2025-01-21,Corporate
622,Customer 622,customer622@email.com,Germany,London,2023-06-04,SMB
623,Customer 623,customer623@email.com,Canada,Birmingham,2021-09-22,SMB
